symbol,timeframe,type,entry_time,entry_price,exit_time,exit_price,reason,pnl,duration
TIA/USDT,1h,SHORT,2025-11-17 13:00:00,0.81,2025-11-17 14:00:00,0.836,SL_CANDLE,-0.03209876543209866,1
TIA/USDT,1h,SHORT,2025-11-29 13:00:00,0.613,2025-11-30 04:00:00,0.633,SL_VWAP,-0.03262642740619905,15
GRT/USDT,1h,SHORT,2025-11-17 17:00:00,0.05537,2025-11-17 18:00:00,0.05536925866327135,TP2,1.3388779639704797e-05,1
GRT/USDT,1h,SHORT,2025-11-18 09:00:00,0.05564,2025-11-18 14:00:00,0.05615,SL_CANDLE,-0.009166067577282468,5
KAIA/USDT,1h,SHORT,2025-11-17 13:00:00,0.0865,2025-11-17 14:00:00,0.0889,SL_CANDLE,-0.02774566473988455,1
ETHFI/USDT,1h,SHORT,2025-11-03 10:00:00,0.928,2025-11-03 13:00:00,0.9138451708011253,TP2,0.015253048705684035,3
ETHFI/USDT,1h,LONG,2025-11-10 22:00:00,1.043,2025-11-10 23:00:00,1.0309860716541748,TP2,-0.01151862736895988,1
ETHFI/USDT,1h,SHORT,2025-11-14 04:00:00,0.949,2025-11-14 07:00:00,0.949,SL_BE,0.002967107060197684,3
ETHFI/USDT,1h,SHORT,2025-11-17 13:00:00,0.876,2025-11-17 14:00:00,0.899,SL_CANDLE,-0.0262557077625571,1
ETHFI/USDT,1h,SHORT,2025-12-01 15:00:00,0.746,2025-12-01 17:00:00,0.719733570315501,TP2,0.028462547099509523,2
MORPHO/USDT,1h,LONG,2025-11-12 17:00:00,2.015,2025-11-12 18:00:00,2.025421776462326,TP2,0.005172097499913649,1
MORPHO/USDT,1h,SHORT,2025-11-24 12:00:00,1.497,2025-11-24 13:00:00,1.511,SL_CANDLE,-0.009352037408149492,1
MORPHO/USDT,1h,SHORT,2025-12-01 19:00:00,1.354,2025-12-01 21:00:00,1.378,SL_VWAP,-0.01772525849335288,2
2Z/USDT,1h,LONG,2025-11-21 16:00:00,0.15842,2025-11-21 18:00:00,0.15842,SL_BE,0.014675874293656873,2
TWT/USDT,1h,SHORT,2025-11-03 15:00:00,1.1423,2025-11-04 14:00:00,1.1947,SL_VWAP,-0.04587236277685371,23
TWT/USDT,1h,SHORT,2025-11-17 13:00:00,1.1156,2025-11-17 14:00:00,1.1386,SL_CANDLE,-0.020616708497669535,1
TWT/USDT,1h,SHORT,2025-11-20 16:00:00,1.1037,2025-11-20 17:00:00,1.096323836313551,TP2,0.006683123753238099,1
FLOKI/USDT,1h,LONG,2025-11-10 13:00:00,6.447e-05,2025-11-10 14:00:00,6.395e-05,SL_CANDLE,-0.008065767023421775,1
FLOKI/USDT,1h,SHORT,2025-11-17 15:00:00,5.337e-05,2025-11-17 16:00:00,5.325782539017383e-05,TP2,0.002101828926853519,1
IOTA/USDT,1h,SHORT,2025-11-03 15:00:00,0.1266,2025-11-03 20:00:00,0.12433419186333913,TP2,0.01789737864661025,5
IOTA/USDT,1h,LONG,2025-11-10 22:00:00,0.1513,2025-11-11 01:00:00,0.15131234354910522,TP2,8.158327234125248e-05,3
IOTA/USDT,1h,SHORT,2025-11-17 13:00:00,0.1271,2025-11-17 14:00:00,0.1307,SL_CANDLE,-0.028324154209284188,1
BSV/USDT,1h,LONG,2019-03-23 02:00:00,66.82,2019-03-23 10:00:00,66.82,SL_BE,0.0013173426865009169,8
JST/USDT,1h,LONG,2025-11-17 14:00:00,0.03662,2025-11-17 15:00:00,0.03652,SL_VWAP,-0.002730748225013732,1
JST/USDT,1h,LONG,2025-11-17 16:00:00,0.03656,2025-11-17 17:00:00,0.03647,SL_VWAP,-0.0024617067833697976,1
PENDLE/USDT,1h,SHORT,2025-11-03 15:00:00,2.661,2025-11-04 17:00:00,2.571454197652021,TP2,0.03365118464786882,26
PYTH/USDT,1h,LONG,2025-11-11 02:00:00,0.1104,2025-11-11 03:00:00,0.11168063586453417,TP2,0.01159996254107037,1
PYTH/USDT,1h,SHORT,2025-11-17 13:00:00,0.0868,2025-11-17 14:00:00,0.0893,SL_CANDLE,-0.028801843317972375,1
PYTH/USDT,1h,SHORT,2025-12-01 15:00:00,0.0678,2025-12-01 20:00:00,0.0678,SL_BE,0.003016497898106586,5
BTT/USDT,1h,LONG,2022-01-04 12:00:00,0.002927,2022-01-04 13:00:00,0.0029870278991988844,TP2,0.020508335906690964,1
WIF/USDT,1h,LONG,2025-11-10 15:00:00,0.49,2025-11-10 16:00:00,0.484,SL_CANDLE,-0.012244897959183685,1
SAND/USDT,1h,LONG,2025-11-10 22:00:00,0.2122,2025-11-10 23:00:00,0.21162997864709418,TP2,-0.002686245772411968,1
SAND/USDT,1h,SHORT,2025-11-17 13:00:00,0.1784,2025-11-17 14:00:00,0.1816,SL_CANDLE,-0.017937219730941752,1
SAND/USDT,1h,SHORT,2025-12-01 15:00:00,0.1401,2025-12-01 18:00:00,0.1401,SL_BE,0.0020605167191430633,3
CFX/USDT,1h,SHORT,2025-11-03 15:00:00,0.0887,2025-11-04 18:00:00,0.08420719177306141,TP2,0.0506517274739413,27
CFX/USDT,1h,SHORT,2025-11-10 14:00:00,0.0987,2025-11-10 15:00:00,0.1002,SL_CANDLE,-0.015197568389057765,1
CFX/USDT,1h,SHORT,2025-11-18 05:00:00,0.0861,2025-11-18 07:00:00,0.08466834980758392,TP2,0.013629284233459753,2
LUNC/USDT,1h,SHORT,2025-11-10 14:00:00,3.71e-05,2025-11-10 15:00:00,3.7234735701705614e-05,TP2,-0.0036316900729275892,1
LUNC/USDT,1h,SHORT,2025-12-01 15:00:00,2.535e-05,2025-12-01 18:00:00,2.535e-05,SL_BE,0.0020246549653076848,3
HNT/USDT,1h,LONG,2022-09-20 15:00:00,5.2,2022-09-20 16:00:00,5.3152365039619305,TP2,0.022160866146525057,1
HNT/USDT,1h,LONG,2022-09-28 13:00:00,5.0,2022-09-28 14:00:00,4.962333998190112,TP2,-0.007533200361977599,1
FLOW/USDT,1h,LONG,2025-11-10 13:00:00,0.285,2025-11-10 14:00:00,0.284,SL_CANDLE,-0.003508771929824565,1
FLOW/USDT,1h,SHORT,2025-11-17 13:00:00,0.253,2025-11-17 14:00:00,0.257,SL_CANDLE,-0.01581027667984191,1
FLOW/USDT,1h,SHORT,2025-11-17 17:00:00,0.254,2025-11-17 18:00:00,0.25199899818988636,TP2,0.007877959882337185,1
JASMY/USDT,1h,SHORT,2025-11-26 14:00:00,0.00729,2025-11-26 16:00:00,0.0074,SL_CANDLE,-0.015089163237311486,2
JASMY/USDT,1h,SHORT,2025-12-01 15:00:00,0.00678,2025-12-01 16:00:00,0.006648381388429534,TP1+TP2,0.01613301919526044,1
JASMY/USDT,1h,SHORT,2025-12-01 22:00:00,0.0068,2025-12-02 06:00:00,0.0068,SL_BE,0.0036252211218673345,8
THETA/USDT,1h,LONG,2025-11-10 11:00:00,0.489,2025-11-10 12:00:00,0.485,SL_CANDLE,-0.008179959100204507,1
DCR/USDT,1h,LONG,2025-11-12 08:00:00,34.69,2025-11-12 10:00:00,34.69,SL_BE,0.012645074050667969,2
DCR/USDT,1h,LONG,2025-11-15 20:00:00,37.0,2025-11-16 00:00:00,38.955985050590705,TP2,0.05286446082677581,4
DCR/USDT,1h,SHORT,2025-11-29 15:00:00,23.45,2025-11-29 18:00:00,23.45,SL_BE,0.001509294379580066,3
GNO/USDT,1h,LONG,2025-11-17 14:00:00,129.69,2025-11-17 17:00:00,127.36,SL_VWAP,-0.017965918729277493,3
GNO/USDT,1h,SHORT,2025-11-30 09:00:00,131.55,2025-11-30 10:00:00,132.05,SL_VWAP,-0.003800836183960471,1
GNO/USDT,1h,SHORT,2025-11-30 11:00:00,131.61,2025-11-30 12:00:00,132.52,SL_CANDLE,-0.006914368209102626,1
DEXE/USDT,1h,SHORT,2025-11-13 13:00:00,6.209,2025-11-13 15:00:00,6.209,SL_BE,0.001111453952453855,2
COMP/USDT,1h,SHORT,2025-11-03 15:00:00,32.17,2025-11-04 05:00:00,31.563870061744538,TP2,0.018841465286150563,14
COMP/USDT,1h,LONG,2025-12-01 10:00:00,35.25,2025-12-01 11:00:00,35.318143166197316,TP2,0.0019331394665905368,1
XPL/USDT,1h,SHORT,2025-11-17 15:00:00,0.2236,2025-11-17 16:00:00,0.2321,SL_CANDLE,-0.03801431127012526,1
XPL/USDT,1h,SHORT,2025-11-17 17:00:00,0.2256,2025-11-17 18:00:00,0.22351543012137884,TP2,0.009240114710200161,1
CHZ/USDT,1h,SHORT,2025-11-18 06:00:00,0.03021,2025-11-18 08:00:00,0.03021,SL_BE,0.0008262855819592949,2
CHZ/USDT,1h,SHORT,2025-12-01 15:00:00,0.02843,2025-12-01 17:00:00,0.02843,SL_BE,0.00020036079075576101,2
SYRUP/USDT,1h,SHORT,2025-11-03 15:00:00,0.4091,2025-11-03 17:00:00,0.4257,SL_CANDLE,-0.04057687606942069,2
SYRUP/USDT,1h,SHORT,2025-12-01 15:00:00,0.2498,2025-12-01 17:00:00,0.2446951307686673,TP2,0.02043582558579939,2
MANA/USDT,1h,LONG,2025-11-10 22:00:00,0.2394,2025-11-10 23:00:00,0.23810201570506753,TP2,-0.005421822451681158,1
MANA/USDT,1h,SHORT,2025-11-17 13:00:00,0.1977,2025-11-17 14:00:00,0.2013,SL_CANDLE,-0.01820940819423379,1
MANA/USDT,1h,SHORT,2025-11-17 17:00:00,0.1956,2025-11-17 18:00:00,0.1954911872620136,TP2,0.0005563023414438032,1
ZK/USDT,1h,LONG,2025-11-04 14:00:00,0.05618,2025-11-04 16:00:00,0.05618,SL_BE,0.0014611345136238223,2
NEO/USDT,1h,SHORT,2025-11-03 15:00:00,4.714,2025-11-03 16:00:00,4.722890701462966,TP2,-0.001886020675215528,1
NEO/USDT,1h,SHORT,2025-11-18 06:00:00,4.654,2025-11-18 08:00:00,4.716,SL_CANDLE,-0.013321873657069248,2
A/USDT,1h,SHORT,2025-11-06 14:00:00,0.2477,2025-11-06 17:00:00,0.2477,SL_BE,0.003450960862505613,3
A/USDT,1h,SHORT,2025-11-18 05:00:00,0.2381,2025-11-18 08:00:00,0.2381,SL_BE,0.0031862219481316833,3
S/USDT,1h,SHORT,2025-11-28 07:00:00,0.1096,2025-11-28 08:00:00,0.1105,SL_CANDLE,-0.00821167883211677,1
FF/USDT,1h,SHORT,2025-11-04 19:00:00,0.11599,2025-11-04 21:00:00,0.11599,SL_BE,0.005603716183826814,2
FF/USDT,1h,LONG,2025-11-26 23:00:00,0.13387,2025-11-27 00:00:00,0.1381626431676138,TP1+TP2,0.026054369480580625,1
AR/USDT,1h,SHORT,2025-11-04 02:00:00,3.87,2025-11-04 03:00:00,4.03,SL_CANDLE,-0.04134366925064603,1
AR/USDT,1h,SHORT,2025-11-17 13:00:00,4.25,2025-11-17 14:00:00,4.38,SL_CANDLE,-0.03058823529411762,1
AR/USDT,1h,SHORT,2025-11-17 15:00:00,4.33,2025-11-17 16:00:00,4.41,SL_CANDLE,-0.018475750577367223,1
AR/USDT,1h,SHORT,2025-11-18 19:00:00,4.27,2025-11-18 21:00:00,4.188977559373824,TP2,0.014719675913451247,2
1INCH/USDT,1h,LONG,2025-11-10 22:00:00,0.2242,2025-11-11 04:00:00,0.2165,SL_VWAP,-0.03434433541480826,6
1INCH/USDT,1h,SHORT,2025-12-01 12:00:00,0.1795,2025-12-01 13:00:00,0.1807,SL_CANDLE,-0.0066852367688022656,1
XEC/USDT,1h,SHORT,2025-11-17 13:00:00,1.263e-05,2025-11-17 14:00:00,1.291e-05,SL_CANDLE,-0.022169437846397525,1
XEC/USDT,1h,SHORT,2025-12-05 09:00:00,1.185e-05,2025-12-06 11:00:00,1.185e-05,SL_BE,0.0049273326259293105,26
RUNE/USDT,1h,SHORT,2025-12-01 15:00:00,0.587,2025-12-01 21:00:00,0.603,SL_CANDLE,-0.027257240204429326,6
EGLD/USDT,1h,SHORT,2025-11-26 14:00:00,7.67,2025-11-26 16:00:00,7.77,SL_CANDLE,-0.013037809647979093,2
EGLD/USDT,1h,SHORT,2025-12-01 15:00:00,6.71,2025-12-01 17:00:00,6.71,SL_BE,0.00032713798182333354,2
GLM/USDT,1h,SHORT,2025-11-03 19:00:00,0.1708,2025-11-03 21:00:00,0.1724,SL_CANDLE,-0.009367681498828983,2
GLM/USDT,1h,LONG,2025-11-10 15:00:00,0.2208,2025-11-10 16:00:00,0.22416053708869574,TP2,0.015219823771266948,1
GLM/USDT,1h,LONG,2025-11-12 23:00:00,0.2395,2025-11-13 00:00:00,0.2353,SL_CANDLE,-0.017536534446764014,1
GLM/USDT,1h,SHORT,2025-11-24 14:00:00,0.1951,2025-11-24 15:00:00,0.197,SL_CANDLE,-0.009738595592004165,1
GLM/USDT,1h,LONG,2025-11-27 08:00:00,0.2366,2025-11-27 09:00:00,0.24690093482344708,TP2,0.04353734075844071,1
0G/USDT,1h,LONG,2025-11-28 09:00:00,1.229,2025-11-28 10:00:00,1.22,SL_CANDLE,-0.00732302685109855,1
KMNO/USDT,1h,SHORT,2025-11-03 10:00:00,0.05682,2025-11-03 11:00:00,0.05776,SL_CANDLE,-0.01654347060894045,1
KMNO/USDT,1h,LONG,2025-11-11 02:00:00,0.06407,2025-11-11 03:00:00,0.06426401250301943,TP2,0.0030281333388391613,1
KMNO/USDT,1h,SHORT,2025-11-20 15:00:00,0.05338,2025-11-20 16:00:00,0.05272047486969303,TP2,0.012355285318601868,1
KMNO/USDT,1h,SHORT,2025-12-01 15:00:00,0.05693,2025-12-01 20:00:00,0.05693,SL_BE,0.0014366088813886062,5
W/USDT,1h,LONG,2025-11-10 15:00:00,0.0668,2025-11-10 16:00:00,0.0658,SL_CANDLE,-0.014970059880239535,1
W/USDT,1h,LONG,2025-11-10 17:00:00,0.0665,2025-11-10 18:00:00,0.0661,SL_VWAP,-0.0060150375939849255,1
RSR/USDT,1h,LONG,2025-11-11 02:00:00,0.004752,2025-11-11 04:00:00,0.004752,SL_BE,0.00030204300377611375,2
RSR/USDT,1h,SHORT,2025-11-19 15:00:00,0.003617,2025-11-19 16:00:00,0.003581366462491843,TP2,0.009851683026861239,1
APE/USDT,1h,SHORT,2025-11-03 15:00:00,0.3629,2025-11-03 17:00:00,0.3801,SL_VWAP,-0.04739597685312756,2
APE/USDT,1h,LONG,2025-11-10 11:00:00,0.3972,2025-11-10 12:00:00,0.3953,SL_CANDLE,-0.004783484390735178,1
APE/USDT,1h,LONG,2025-11-10 13:00:00,0.3972,2025-11-10 14:00:00,0.3949,SL_CANDLE,-0.005790533736153133,1
APE/USDT,1h,SHORT,2025-11-17 13:00:00,0.3421,2025-11-17 14:00:00,0.3504,SL_CANDLE,-0.02426191172171872,1
APE/USDT,1h,SHORT,2025-11-17 15:00:00,0.3442,2025-11-17 16:00:00,0.3423714532001224,TP2,0.0053124543866286894,1
LPT/USDT,1h,LONG,2025-11-06 06:00:00,5.127,2025-11-06 08:00:00,5.127,SL_BE,0.00415371658218011,2
JTO/USDT,1h,SHORT,2025-11-17 15:00:00,0.56,2025-11-17 17:00:00,0.56,SL_BE,0.0012164704063037557,2
AMP/USDT,1h,SHORT,2025-11-03 12:00:00,0.0024,2025-11-03 14:00:00,0.0024,SL_BE,0.0008506410386751973,2
AMP/USDT,1h,SHORT,2025-11-06 14:00:00,0.002288,2025-11-06 16:00:00,0.0022487776996017684,TP2,0.017142613810415944,2
AMP/USDT,1h,LONG,2025-11-11 00:00:00,0.002616,2025-11-11 01:00:00,0.0026169702055574393,TP2,0.00037087368403648194,1
AMP/USDT,1h,LONG,2025-11-11 18:00:00,0.002696,2025-11-11 20:00:00,0.002696,SL_BE,0.0034280761830709724,2
AMP/USDT,1h,LONG,2025-11-11 23:00:00,0.002686,2025-11-12 00:00:00,0.002817672433493963,TP1+TP2,0.0420933416575705,1
AMP/USDT,1h,SHORT,2025-11-17 15:00:00,0.002363,2025-11-17 16:00:00,0.0023601528141605006,TP2,0.0012049030213709003,1
AMP/USDT,1h,SHORT,2025-11-28 11:00:00,0.002261,2025-11-28 12:00:00,0.002267,SL_CANDLE,-0.002653693056169805,1
AMP/USDT,1h,SHORT,2025-11-28 16:00:00,0.002249,2025-11-28 20:00:00,0.002249,SL_BE,0.0015856495765385918,4
AMP/USDT,1h,SHORT,2025-12-05 09:00:00,0.002115,2025-12-05 13:00:00,0.002115,SL_BE,0.001849757931606994,4
DYDX/USDT,1h,LONG,2025-11-10 11:00:00,0.3374,2025-11-10 13:00:00,0.3384946064270671,TP2,0.0032442395585865497,2
DYDX/USDT,1h,LONG,2025-11-14 07:00:00,0.3457,2025-11-14 09:00:00,0.3175,SL_CANDLE,-0.08157361874457623,2
DYDX/USDT,1h,SHORT,2025-11-17 17:00:00,0.2781,2025-11-17 18:00:00,0.27583707939879953,TP2,0.008137075157139446,1
BARD/USDT,1h,SHORT,2025-11-04 07:00:00,0.6552,2025-11-04 09:00:00,0.671,SL_CANDLE,-0.02411477411477417,2
BARD/USDT,1h,LONG,2025-11-11 05:00:00,0.8055,2025-11-11 07:00:00,0.8055,SL_BE,0.002614911368031387,2
BARD/USDT,1h,LONG,2025-11-11 12:00:00,0.8179,2025-11-11 13:00:00,0.8314439873775249,TP2,0.01655946616643225,1
BARD/USDT,1h,SHORT,2025-11-18 02:00:00,0.7411,2025-11-18 04:00:00,0.7411,SL_BE,0.0019938965720967595,2
BARD/USDT,1h,SHORT,2025-11-18 06:00:00,0.7329,2025-11-18 09:00:00,0.7230836047098744,TP2,0.01339390815953823,3
AXS/USDT,1h,LONG,2025-11-10 11:00:00,1.459,2025-11-10 12:00:00,1.446,SL_VWAP,-0.008910212474297548,1
AXS/USDT,1h,SHORT,2025-12-01 15:00:00,0.999,2025-12-01 18:00:00,0.999,SL_BE,0.001627835962243858,3
CVX/USDT,1h,SHORT,2025-11-18 11:00:00,1.834,2025-11-18 14:00:00,1.85,SL_CANDLE,-0.00872410032715377,3
SNX/USDT,1h,SHORT,2025-11-28 11:00:00,0.568,2025-11-28 13:00:00,0.574,SL_CANDLE,-0.010563380281690151,2
SNX/USDT,1h,SHORT,2025-12-01 11:00:00,0.509,2025-12-01 14:00:00,0.509,SL_BE,0.0025625838794557476,3
SNX/USDT,1h,SHORT,2025-12-01 15:00:00,0.508,2025-12-01 16:00:00,0.513,SL_CANDLE,-0.009842519685039379,1
KITE/USDT,1h,LONG,2025-11-18 23:00:00,0.0868,2025-11-19 04:00:00,0.0854,SL_CANDLE,-0.0161290322580645,5
KITE/USDT,1h,SHORT,2025-12-05 09:00:00,0.0949,2025-12-05 11:00:00,0.0949,SL_BE,0.001895072592296075,2
PROM/USDT,1h,SHORT,2025-11-18 00:00:00,9.14,2025-11-18 01:00:00,9.138174820033075,TP2,0.00019969146246445356,1
PROM/USDT,1h,SHORT,2025-11-19 09:00:00,9.169,2025-11-19 10:00:00,9.150264578075072,TP2,0.0020433440860430007,1
PROM/USDT,1h,SHORT,2025-11-20 12:00:00,9.175,2025-11-20 13:00:00,9.133674376938918,TP2,0.004504155102025322,1
PROM/USDT,1h,SHORT,2025-11-20 20:00:00,9.186,2025-11-20 21:00:00,9.094929513634789,TP1+TP2,0.008310490780959455,1
PROM/USDT,1h,SHORT,2025-12-02 22:00:00,9.089,2025-12-02 23:00:00,9.080517301265774,TP2,0.0009332928522639236,1
SFP/USDT,1h,SHORT,2025-11-03 15:00:00,0.3246,2025-11-04 00:00:00,0.3343,SL_VWAP,-0.029882932840418937,9
BEAM/USDT,1h,SHORT,2022-12-26 15:00:00,0.1113,2022-12-26 17:00:00,0.1132,SL_CANDLE,-0.01707097933513027,2
BEAM/USDT,1h,LONG,2023-01-11 13:00:00,0.1115,2023-01-11 14:00:00,0.11121404702987929,TP2,-0.002564600628885309,1
SUPER/USDT,1h,SHORT,2025-11-17 17:00:00,0.2445,2025-11-17 18:00:00,0.24347989244832266,TP2,0.004172219025265174,1
MET/USDT,1h,SHORT,2025-11-24 15:00:00,0.2936,2025-11-24 16:00:00,0.3003,SL_CANDLE,-0.02282016348773836,1
QTUM/USDT,1h,SHORT,2025-11-03 15:00:00,1.727,2025-11-04 14:00:00,1.772,SL_VWAP,-0.02605674580196869,23
QTUM/USDT,1h,LONG,2025-11-10 13:00:00,1.968,2025-11-10 14:00:00,1.951,SL_CANDLE,-0.008638211382113773,1
QTUM/USDT,1h,LONG,2025-11-11 02:00:00,1.967,2025-11-11 04:00:00,1.941,SL_VWAP,-0.013218098627351307,2
QTUM/USDT,1h,LONG,2025-11-11 14:00:00,1.965,2025-11-11 15:00:00,1.947,SL_VWAP,-0.009160305343511458,1
QTUM/USDT,1h,LONG,2025-11-11 16:00:00,1.975,2025-11-11 17:00:00,1.9836352210466928,TP2,0.004372263821110216,1
TURBO/USDT,1h,LONG,2025-11-11 02:00:00,0.0022,2025-11-11 04:00:00,0.0022,SL_BE,0.0001642943090740731,2
TURBO/USDT,1h,SHORT,2025-12-01 11:00:00,0.001889,2025-12-01 13:00:00,0.001889,SL_BE,0.0022349417731901498,2
TFUEL/USDT,1h,LONG,2025-11-11 08:00:00,0.02389,2025-11-11 09:00:00,0.02421420407897169,TP1+TP2,0.010944132313412343,1
TFUEL/USDT,1h,LONG,2025-11-12 00:00:00,0.0261,2025-11-12 01:00:00,0.027452817820135436,TP2,0.05183210038833082,1
TFUEL/USDT,1h,SHORT,2025-11-17 12:00:00,0.02121,2025-11-17 13:00:00,0.021062653256737587,TP1+TP2,0.005920833333467287,1
ZEN/USDT,1h,SHORT,2025-11-25 16:00:00,12.368,2025-11-25 19:00:00,11.943972853606736,TP1+TP2,0.02955465044623642,3
KSM/USDT,1h,SHORT,2025-11-17 15:00:00,9.9,2025-11-17 16:00:00,10.04,SL_CANDLE,-0.014141414141414019,1
KSM/USDT,1h,SHORT,2025-11-19 15:00:00,9.67,2025-11-19 16:00:00,9.552552387881935,TP2,0.012145564851919853,1
GAS/USDT,1h,LONG,2025-11-11 08:00:00,2.542,2025-11-11 09:00:00,2.598028478129112,TP2,0.022041100758895465,1
GAS/USDT,1h,LONG,2025-11-11 12:00:00,2.55,2025-11-11 15:00:00,2.523,SL_CANDLE,-0.010588235294117527,3
GAS/USDT,1h,SHORT,2025-11-17 13:00:00,2.291,2025-11-17 14:00:00,2.344,SL_CANDLE,-0.023134002618943664,1
FORM/USDT,1h,SHORT,2025-11-17 17:00:00,0.3671,2025-11-17 18:00:00,0.3617304004533051,TP2,0.01462707585588357,1
CKB/USDT,1h,LONG,2025-11-11 16:00:00,0.003456,2025-11-11 18:00:00,0.003332,SL_VWAP,-0.03587962962962962,2
CKB/USDT,1h,SHORT,2025-11-17 13:00:00,0.002883,2025-11-17 14:00:00,0.002956,SL_CANDLE,-0.025320846340617313,1
CKB/USDT,1h,SHORT,2025-11-17 15:00:00,0.002928,2025-11-17 16:00:00,0.002957,SL_CANDLE,-0.009904371584699435,1
CKB/USDT,1h,SHORT,2025-11-17 18:00:00,0.002859,2025-11-17 19:00:00,0.0028408795780094816,TP2,0.006338027978495427,1
LINEA/USDT,1h,SHORT,2025-11-17 17:00:00,0.01031,2025-11-17 18:00:00,0.01028548415140881,TP2,0.0023778708623850273,1
LINEA/USDT,1h,SHORT,2025-11-19 13:00:00,0.0102,2025-11-19 14:00:00,0.01029,SL_VWAP,-0.008823529411764687,1
LINEA/USDT,1h,SHORT,2025-11-19 15:00:00,0.01003,2025-11-19 17:00:00,0.009800525651652603,TP2,0.02287879843942155,2
LINEA/USDT,1h,SHORT,2025-11-28 16:00:00,0.01033,2025-11-29 02:00:00,0.010082739810800106,TP2,0.02393612673764709,10
LINEA/USDT,1h,SHORT,2025-12-03 19:00:00,0.00916,2025-12-03 20:00:00,0.00919,SL_CANDLE,-0.003275109170305733,1
YFI/USDT,1h,SHORT,2025-11-03 10:00:00,4581.0,2025-11-03 11:00:00,4617.0,SL_VWAP,-0.007858546168958742,1
YFI/USDT,1h,SHORT,2025-11-03 15:00:00,4487.0,2025-11-03 16:00:00,4484.874178884141,TP2,0.000473773371040618,1
YFI/USDT,1h,SHORT,2025-11-03 19:00:00,4562.0,2025-11-03 21:00:00,4484.821390411723,TP2,0.014106853036193457,2
YFI/USDT,1h,SHORT,2025-11-17 13:00:00,4488.0,2025-11-17 14:00:00,4352.9178225340465,TP2,0.030098524390809595,1
YFI/USDT,1h,SHORT,2025-11-26 14:00:00,4074.0,2025-11-26 16:00:00,4116.0,SL_CANDLE,-0.010309278350515464,2
YFI/USDT,1h,SHORT,2025-11-28 09:00:00,4105.0,2025-11-28 13:00:00,4105.0,SL_BE,0.0019907026774560422,4
YFI/USDT,1h,SHORT,2025-11-28 14:00:00,4092.0,2025-11-28 19:00:00,4092.0,SL_BE,0.0012288863619525866,5
MOVE/USDT,1h,LONG,2025-11-22 23:00:00,0.0543,2025-11-23 00:00:00,0.0527,SL_CANDLE,-0.029465930018416284,1
RVN/USDT,1h,SHORT,2025-11-26 08:00:00,0.008,2025-11-26 13:00:00,0.008,SL_BE,0.001294624878111811,5
RVN/USDT,1h,SHORT,2025-12-01 12:00:00,0.00774,2025-12-01 13:00:00,0.00779,SL_CANDLE,-0.006459948320413397,1
RVN/USDT,1h,SHORT,2025-12-01 15:00:00,0.00769,2025-12-01 17:00:00,0.00769,SL_BE,0.0007419215451203214,2
AXL/USDT,1h,SHORT,2025-11-21 02:00:00,0.1349,2025-11-21 05:00:00,0.1349,SL_BE,0.0013359287044583347,3
ZRX/USDT,1h,LONG,2025-11-04 17:00:00,0.1937,2025-11-04 18:00:00,0.19365518167153006,TP2,-0.00023138011600386013,1
ZRX/USDT,1h,SHORT,2025-11-19 13:00:00,0.1757,2025-11-19 15:00:00,0.1776,SL_CANDLE,-0.010813887307911286,2
T/USDT,1h,SHORT,2025-11-20 16:00:00,0.01152,2025-11-20 17:00:00,0.011474302689367288,TP2,0.003966780436867452,1
BERA/USDT,1h,SHORT,2025-11-26 18:00:00,1.035,2025-11-26 21:00:00,1.035,SL_BE,0.0028726949259545486,3
DGB/USDT,1h,SHORT,2025-11-17 13:00:00,0.00799,2025-11-17 14:00:00,0.007999623858013475,TP2,-0.001204487861511236,1
AWE/USDT,1h,SHORT,2025-11-03 15:00:00,0.06525,2025-11-03 16:00:00,0.0668,SL_VWAP,-0.023754789272030587,1
AWE/USDT,1h,LONG,2025-11-16 08:00:00,0.06361,2025-11-16 09:00:00,0.0700105282047599,TP2,0.10062141494670501,1
AWE/USDT,1h,LONG,2025-11-23 08:00:00,0.05747,2025-11-23 09:00:00,0.06357042431507723,TP1+TP2,0.08381059289652977,1
NXPC/USDT,1h,LONG,2025-11-24 12:00:00,0.4626,2025-11-24 13:00:00,0.4564,SL_VWAP,-0.013402507565931775,1
NXPC/USDT,1h,SHORT,2025-12-01 11:00:00,0.432,2025-12-01 13:00:00,0.4395,SL_CANDLE,-0.017361111111111126,2
NXPC/USDT,1h,SHORT,2025-12-01 15:00:00,0.4318,2025-12-01 16:00:00,0.4267636337087301,TP2,0.011663655144210076,1
XVG/USDT,1h,LONG,2025-11-17 11:00:00,0.008207,2025-11-17 12:00:00,0.008671679248773115,TP1+TP2,0.04879314713261611,1
XVG/USDT,1h,LONG,2025-11-24 14:00:00,0.00787,2025-11-24 19:00:00,0.00787,SL_BE,0.005787149590634245,5
XVG/USDT,1h,SHORT,2025-12-01 16:00:00,0.006105,2025-12-01 20:00:00,0.006105,SL_BE,0.001726747487404407,4
XNO/USDT,1h,SHORT,2025-11-03 19:00:00,0.613,2025-11-03 22:00:00,0.613,SL_BE,0.0034539304305550677,3
XNO/USDT,1h,LONG,2025-11-17 15:00:00,1.085,2025-11-17 16:00:00,1.2023321508292644,TP2,0.10814023117904553,1
ZIL/USDT,1h,SHORT,2025-11-17 17:00:00,0.00669,2025-11-17 18:00:00,0.006692776206286062,TP2,-0.0004149785180960176,1
